question,sql
Find the buildings which have rooms with capacity more than 50.,SELECT DISTINCT `building` FROM `classroom` WHERE `capacity` > 50
What are the distinct buildings with capacities of greater than 50?,SELECT DISTINCT `building` FROM `classroom` WHERE `capacity` > 50
Count the number of rooms that are not in the Lamberton building.,SELECT COUNT(*) FROM `classroom` WHERE `building` <> 'Lamberton'
How many classrooms are not in Lamberton?,SELECT COUNT(*) FROM `classroom` WHERE `building` <> 'Lamberton'
What is the name and building of the departments whose budget is more than the average budget?,"SELECT `dept_name`, `building` FROM `department` WHERE `budget` > (SELECT AVG(`budget`) FROM `department`)"
Give the name and building of the departments with greater than average budget.,"SELECT `dept_name`, `building` FROM `department` WHERE `budget` > (SELECT AVG(`budget`) FROM `department`)"
Find the room number of the rooms which can sit 50 to 100 students and their buildings.,"SELECT `building`, `room_number` FROM `classroom` WHERE `capacity` BETWEEN 50 AND 100"
What are the room numbers and corresponding buildings for classrooms which can seat between 50 to 100 students?,"SELECT `building`, `room_number` FROM `classroom` WHERE `capacity` BETWEEN 50 AND 100"
Find the name and building of the department with the highest budget.,"SELECT `dept_name`, `building` FROM `department` ORDER BY `budget` DESC LIMIT 1"
What is the department name and corresponding building for the department with the greatest budget?,"SELECT `dept_name`, `building` FROM `department` ORDER BY `budget` DESC LIMIT 1"
What is the name of the student who has the highest total credits in the History department.,SELECT `name` FROM `student` WHERE `dept_name` = 'History' ORDER BY `tot_cred` DESC LIMIT 1
Give the name of the student in the History department with the most credits.,SELECT `name` FROM `student` WHERE `dept_name` = 'History' ORDER BY `tot_cred` DESC LIMIT 1
How many rooms does the Lamberton building have?,SELECT COUNT(*) FROM `classroom` WHERE `building` = 'Lamberton'
Count the number of classrooms in Lamberton.,SELECT COUNT(*) FROM `classroom` WHERE `building` = 'Lamberton'
How many students have advisors?,SELECT COUNT(DISTINCT `s_id`) FROM `advisor`
Count the number of students who have advisors.,SELECT COUNT(DISTINCT `s_id`) FROM `advisor`
How many departments offer courses?,SELECT COUNT(DISTINCT `dept_name`) FROM `course`
Count the number of departments which offer courses.,SELECT COUNT(DISTINCT `dept_name`) FROM `course`
How many different courses offered by Physics department?,SELECT COUNT(DISTINCT `course_id`) FROM `course` WHERE `dept_name` = 'Physics'
Count the number of courses in the Physics department.,SELECT COUNT(DISTINCT `course_id`) FROM `course` WHERE `dept_name` = 'Physics'
Find the title of courses that have two prerequisites?,SELECT `t1`.`title` FROM `course` AS `t1` JOIN `prereq` AS `t2` ON `t1`.`course_id` = `t2`.`course_id` GROUP BY `t1`.`title` HAVING COUNT(*) = 2
What are the titles for courses with two prerequisites?,SELECT `t1`.`title` FROM `course` AS `t1` JOIN `prereq` AS `t2` ON `t1`.`course_id` = `t2`.`course_id` GROUP BY `t1`.`title` HAVING COUNT(*) = 2
"Find the title, credit, and department name of courses that have more than one prerequisites?","SELECT `t1`.`title`, `t1`.`credits`, `t1`.`dept_name` FROM `course` AS `t1` JOIN `prereq` AS `t2` ON `t1`.`course_id` = `t2`.`course_id` GROUP BY `t1`.`title`, `t1`.`credits`, `t1`.`dept_name` HAVING COUNT(*) > 1"
"What is the title, credit value, and department name for courses with more than one prerequisite?","SELECT `t1`.`title`, `t1`.`credits`, `t1`.`dept_name` FROM `course` AS `t1` JOIN `prereq` AS `t2` ON `t1`.`course_id` = `t2`.`course_id` GROUP BY `t1`.`title`, `t1`.`credits`, `t1`.`dept_name` HAVING COUNT(*) > 1"
How many courses that do not have prerequisite?,SELECT COUNT(*) FROM `course` WHERE NOT `course_id` IN (SELECT `course_id` FROM `prereq`)
Count the number of courses without prerequisites.,SELECT COUNT(*) FROM `course` WHERE NOT `course_id` IN (SELECT `course_id` FROM `prereq`)
Find the name of the courses that do not have any prerequisite?,SELECT `title` FROM `course` WHERE NOT `course_id` IN (SELECT `course_id` FROM `prereq`)
What are the titles of courses without prerequisites?,SELECT `title` FROM `course` WHERE NOT `course_id` IN (SELECT `course_id` FROM `prereq`)
How many different instructors have taught some course?,SELECT COUNT(DISTINCT `id`) FROM `teaches`
Count the number of distinct instructors who have taught a course.,SELECT COUNT(DISTINCT `id`) FROM `teaches`
Find the total budgets of the Marketing or Finance department.,SELECT SUM(`budget`) FROM `department` WHERE `dept_name` = 'Marketing' OR `dept_name` = 'Finance'
What is the sum of budgets of the Marketing and Finance departments?,SELECT SUM(`budget`) FROM `department` WHERE `dept_name` = 'Marketing' OR `dept_name` = 'Finance'
Find the department name of the instructor whose name contains 'Soisalon'.,SELECT `dept_name` FROM `instructor` WHERE `name` LIKE '%Soisalon%'
What is the name of the department with an instructure who has a name like 'Soisalon'?,SELECT `dept_name` FROM `instructor` WHERE `name` LIKE '%Soisalon%'
How many rooms whose capacity is less than 50 does the Lamberton building have?,SELECT COUNT(*) FROM `classroom` WHERE `building` = 'Lamberton' AND `capacity` < 50
Count the number of rooms in Lamberton with capacity lower than 50.,SELECT COUNT(*) FROM `classroom` WHERE `building` = 'Lamberton' AND `capacity` < 50
Find the name and budget of departments whose budgets are more than the average budget.,"SELECT `dept_name`, `budget` FROM `department` WHERE `budget` > (SELECT AVG(`budget`) FROM `department`)"
What are the names and budgets of departments with budgets greater than the average?,"SELECT `dept_name`, `budget` FROM `department` WHERE `budget` > (SELECT AVG(`budget`) FROM `department`)"
what is the name of the instructor who is in Statistics department and earns the lowest salary?,SELECT `name` FROM `instructor` WHERE `dept_name` = 'Statistics' ORDER BY `salary` LIMIT 1
Give the name of the lowest earning instructor in the Statistics department.,SELECT `name` FROM `instructor` WHERE `dept_name` = 'Statistics' ORDER BY `salary` LIMIT 1
Find the title of course that is provided by both Statistics and Psychology departments.,SELECT `title` FROM `course` WHERE `dept_name` = 'Statistics' INTERSECT SELECT `title` FROM `course` WHERE `dept_name` = 'Psychology'
What is the title of a course that is listed in both the Statistics and Psychology departments?,SELECT `title` FROM `course` WHERE `dept_name` = 'Statistics' INTERSECT SELECT `title` FROM `course` WHERE `dept_name` = 'Psychology'
Find the title of course that is provided by Statistics but not Psychology departments.,SELECT `title` FROM `course` WHERE `dept_name` = 'Statistics' EXCEPT SELECT `title` FROM `course` WHERE `dept_name` = 'Psychology'
What are the titles of courses that are in the Statistics department but not the Psychology department?,SELECT `title` FROM `course` WHERE `dept_name` = 'Statistics' EXCEPT SELECT `title` FROM `course` WHERE `dept_name` = 'Psychology'
Find the id of instructors who taught a class in Fall 2009 but not in Spring 2010.,SELECT `id` FROM `teaches` WHERE `semester` = 'Fall' AND `YEAR` = 2009 EXCEPT SELECT `id` FROM `teaches` WHERE `semester` = 'Spring' AND `YEAR` = 2010
What are the ids of instructors who taught in the Fall of 2009 but not in the Spring of 2010?,SELECT `id` FROM `teaches` WHERE `semester` = 'Fall' AND `YEAR` = 2009 EXCEPT SELECT `id` FROM `teaches` WHERE `semester` = 'Spring' AND `YEAR` = 2010
Find the name of students who took any class in the years of 2009 and 2010.,SELECT DISTINCT `t1`.`name` FROM `student` AS `t1` JOIN `takes` AS `t2` ON `t1`.`id` = `t2`.`id` WHERE `YEAR` = 2009 OR `YEAR` = 2010
What are the names of the students who took classes in 2009 or 2010?,SELECT DISTINCT `t1`.`name` FROM `student` AS `t1` JOIN `takes` AS `t2` ON `t1`.`id` = `t2`.`id` WHERE `YEAR` = 2009 OR `YEAR` = 2010
Find the names of the top 3 departments that provide the largest amount of courses?,SELECT `dept_name` FROM `course` GROUP BY `dept_name` ORDER BY COUNT(*) DESC LIMIT 3
What are the names of the 3 departments with the most courses?,SELECT `dept_name` FROM `course` GROUP BY `dept_name` ORDER BY COUNT(*) DESC LIMIT 3
Find the name of the department that offers the highest total credits?,SELECT `dept_name` FROM `course` GROUP BY `dept_name` ORDER BY SUM(`credits`) DESC LIMIT 1
What is the name of the department with the most credits?,SELECT `dept_name` FROM `course` GROUP BY `dept_name` ORDER BY SUM(`credits`) DESC LIMIT 1
List the names of all courses ordered by their titles and credits.,"SELECT `title` FROM `course` ORDER BY `title`, `credits`"
"Given the titles of all courses, in order of titles and credits.","SELECT `title` FROM `course` ORDER BY `title`, `credits`"
Which department has the lowest budget?,SELECT `dept_name` FROM `department` ORDER BY `budget` LIMIT 1
Give the name of the department with the lowest budget.,SELECT `dept_name` FROM `department` ORDER BY `budget` LIMIT 1
List the names and buildings of all departments sorted by the budget from large to small.,"SELECT `dept_name`, `building` FROM `department` ORDER BY `budget` DESC"
"What are the names and buildings of the deparments, sorted by budget descending?","SELECT `dept_name`, `building` FROM `department` ORDER BY `budget` DESC"
Who is the instructor with the highest salary?,SELECT `name` FROM `instructor` ORDER BY `salary` DESC LIMIT 1
Give the name of the highest paid instructor.,SELECT `name` FROM `instructor` ORDER BY `salary` DESC LIMIT 1
List the information of all instructors ordered by their salary in ascending order.,SELECT * FROM `instructor` ORDER BY `salary`
"Give all information regarding instructors, in order of salary from least to greatest.",SELECT * FROM `instructor` ORDER BY `salary`
Find the name of the students and their department names sorted by their total credits in ascending order.,"SELECT `name`, `dept_name` FROM `student` ORDER BY `tot_cred`"
"What are the names of students and their respective departments, ordered by number of credits from least to greatest?","SELECT `name`, `dept_name` FROM `student` ORDER BY `tot_cred`"
list in alphabetic order all course names and their instructors' names in year 2008.,"SELECT `t1`.`title`, `t3`.`name` FROM `course` AS `t1` JOIN `teaches` AS `t2` ON `t1`.`course_id` = `t2`.`course_id` JOIN `instructor` AS `t3` ON `t2`.`id` = `t3`.`id` WHERE `YEAR` = 2008 ORDER BY `t1`.`title`"
"Show all titles and their instructors' names for courses in 2008, in alphabetical order by title.","SELECT `t1`.`title`, `t3`.`name` FROM `course` AS `t1` JOIN `teaches` AS `t2` ON `t1`.`course_id` = `t2`.`course_id` JOIN `instructor` AS `t3` ON `t2`.`id` = `t3`.`id` WHERE `YEAR` = 2008 ORDER BY `t1`.`title`"
Find the name of instructors who are advising more than one student.,SELECT `t1`.`name` FROM `instructor` AS `t1` JOIN `advisor` AS `t2` ON `t1`.`id` = `t2`.`i_id` GROUP BY `t1`.`name` HAVING COUNT(*) > 1
What are the names of instructors who advise more than one student?,SELECT `t1`.`name` FROM `instructor` AS `t1` JOIN `advisor` AS `t2` ON `t1`.`id` = `t2`.`i_id` GROUP BY `t1`.`name` HAVING COUNT(*) > 1
Find the name of the students who have more than one advisor?,SELECT `t1`.`name` FROM `student` AS `t1` JOIN `advisor` AS `t2` ON `t1`.`id` = `t2`.`s_id` GROUP BY `t1`.`name` HAVING COUNT(*) > 1
What are the names of students who have more than one advisor?,SELECT `t1`.`name` FROM `student` AS `t1` JOIN `advisor` AS `t2` ON `t1`.`id` = `t2`.`s_id` GROUP BY `t1`.`name` HAVING COUNT(*) > 1
Find the number of rooms with more than 50 capacity for each building.,"SELECT COUNT(*), `building` FROM `classroom` WHERE `capacity` > 50 GROUP BY `building`"
How many rooms in each building have a capacity of over 50?,"SELECT COUNT(*), `building` FROM `classroom` WHERE `capacity` > 50 GROUP BY `building`"
Find the maximum and average capacity among rooms in each building.,"SELECT MAX(`capacity`), AVG(`capacity`), `building` FROM `classroom` GROUP BY `building`"
What are the greatest and average capacity for rooms in each building?,"SELECT MAX(`capacity`), AVG(`capacity`), `building` FROM `classroom` GROUP BY `building`"
Find the title of the course that is offered by more than one department.,SELECT `title` FROM `course` GROUP BY `title` HAVING COUNT(*) > 1
What are the titles of courses that are offered in more than one department?,SELECT `title` FROM `course` GROUP BY `title` HAVING COUNT(*) > 1
Find the total credits of courses provided by different department.,"SELECT SUM(`credits`), `dept_name` FROM `course` GROUP BY `dept_name`"
How many total credits are offered by each department?,"SELECT SUM(`credits`), `dept_name` FROM `course` GROUP BY `dept_name`"
Find the minimum salary for the departments whose average salary is above the average payment of all instructors.,"SELECT MIN(`salary`), `dept_name` FROM `instructor` GROUP BY `dept_name` HAVING AVG(`salary`) > (SELECT AVG(`salary`) FROM `instructor`)"
What is the lowest salary in departments with average salary greater than the overall average.,"SELECT MIN(`salary`), `dept_name` FROM `instructor` GROUP BY `dept_name` HAVING AVG(`salary`) > (SELECT AVG(`salary`) FROM `instructor`)"
Find the number of courses provided in each semester and year.,"SELECT COUNT(*), `semester`, `YEAR` FROM `section` GROUP BY `semester`, `YEAR`"
How many courses are provided in each semester and year?,"SELECT COUNT(*), `semester`, `YEAR` FROM `section` GROUP BY `semester`, `YEAR`"
Find the year which offers the largest number of courses.,SELECT `YEAR` FROM `section` GROUP BY `YEAR` ORDER BY COUNT(*) DESC LIMIT 1
Which year had the greatest number of courses?,SELECT `YEAR` FROM `section` GROUP BY `YEAR` ORDER BY COUNT(*) DESC LIMIT 1
Find the year and semester when offers the largest number of courses.,"SELECT `semester`, `YEAR` FROM `section` GROUP BY `semester`, `YEAR` ORDER BY COUNT(*) DESC LIMIT 1"
What is the year and semester with the most courses?,"SELECT `semester`, `YEAR` FROM `section` GROUP BY `semester`, `YEAR` ORDER BY COUNT(*) DESC LIMIT 1"
Find the name of department has the highest amount of students?,SELECT `dept_name` FROM `student` GROUP BY `dept_name` ORDER BY COUNT(*) DESC LIMIT 1
What is the name of the deparment with the highest enrollment?,SELECT `dept_name` FROM `student` GROUP BY `dept_name` ORDER BY COUNT(*) DESC LIMIT 1
Find the total number of students in each department.,"SELECT COUNT(*), `dept_name` FROM `student` GROUP BY `dept_name`"
How many students are in each department?,"SELECT COUNT(*), `dept_name` FROM `student` GROUP BY `dept_name`"
Find the semester and year which has the least number of student taking any class.,"SELECT `semester`, `YEAR` FROM `takes` GROUP BY `semester`, `YEAR` ORDER BY COUNT(*) LIMIT 1"
Which semeseter and year had the fewest students?,"SELECT `semester`, `YEAR` FROM `takes` GROUP BY `semester`, `YEAR` ORDER BY COUNT(*) LIMIT 1"
What is the id of the instructor who advises of all students from History department?,SELECT `i_id` FROM `advisor` AS `t1` JOIN `student` AS `t2` ON `t1`.`s_id` = `t2`.`id` WHERE `t2`.`dept_name` = 'History'
Give id of the instructor who advises students in the History department.,SELECT `i_id` FROM `advisor` AS `t1` JOIN `student` AS `t2` ON `t1`.`s_id` = `t2`.`id` WHERE `t2`.`dept_name` = 'History'
Find the name and salary of the instructors who are advisors of any student from History department?,"SELECT `t2`.`name`, `t2`.`salary` FROM `advisor` AS `t1` JOIN `instructor` AS `t2` ON `t1`.`i_id` = `t2`.`id` JOIN `student` AS `t3` ON `t1`.`s_id` = `t3`.`id` WHERE `t3`.`dept_name` = 'History'"
What are the names and salaries of instructors who advises students in the History department?,"SELECT `t2`.`name`, `t2`.`salary` FROM `advisor` AS `t1` JOIN `instructor` AS `t2` ON `t1`.`i_id` = `t2`.`id` JOIN `student` AS `t3` ON `t1`.`s_id` = `t3`.`id` WHERE `t3`.`dept_name` = 'History'"
Find the id of the courses that do not have any prerequisite?,SELECT `course_id` FROM `course` EXCEPT SELECT `course_id` FROM `prereq`
What are the ids of courses without prerequisites?,SELECT `course_id` FROM `course` EXCEPT SELECT `course_id` FROM `prereq`
What are the names of courses without prerequisites?,SELECT `title` FROM `course` WHERE NOT `course_id` IN (SELECT `course_id` FROM `prereq`)
What is the title of the prerequisite class of International Finance course?,SELECT `title` FROM `course` WHERE `course_id` IN (SELECT `t1`.`prereq_id` FROM `prereq` AS `t1` JOIN `course` AS `t2` ON `t1`.`course_id` = `t2`.`course_id` WHERE `t2`.`title` = 'International Finance')
Give the title of the prerequisite to the course International Finance.,SELECT `title` FROM `course` WHERE `course_id` IN (SELECT `t1`.`prereq_id` FROM `prereq` AS `t1` JOIN `course` AS `t2` ON `t1`.`course_id` = `t2`.`course_id` WHERE `t2`.`title` = 'International Finance')
Find the title of course whose prerequisite is course Differential Geometry.,SELECT `title` FROM `course` WHERE `course_id` IN (SELECT `t1`.`course_id` FROM `prereq` AS `t1` JOIN `course` AS `t2` ON `t1`.`prereq_id` = `t2`.`course_id` WHERE `t2`.`title` = 'Differential Geometry')
What is the title of the course with Differential Geometry as a prerequisite?,SELECT `title` FROM `course` WHERE `course_id` IN (SELECT `t1`.`course_id` FROM `prereq` AS `t1` JOIN `course` AS `t2` ON `t1`.`prereq_id` = `t2`.`course_id` WHERE `t2`.`title` = 'Differential Geometry')
Find the names of students who have taken any course in the fall semester of year 2003.,SELECT `name` FROM `student` WHERE `id` IN (SELECT `id` FROM `takes` WHERE `semester` = 'Fall' AND `YEAR` = 2003)
What are the names of students who took a course in the Fall of 2003?,SELECT `name` FROM `student` WHERE `id` IN (SELECT `id` FROM `takes` WHERE `semester` = 'Fall' AND `YEAR` = 2003)
