question,sql
What is the total enrollment number of all colleges?,SELECT SUM(`enr`) FROM `College`
How many students are enrolled in college?,SELECT SUM(`enr`) FROM `College`
What is the average enrollment number?,SELECT AVG(`enr`) FROM `College`
"How many students, on average, does each college have enrolled?",SELECT AVG(`enr`) FROM `College`
How many colleges in total?,SELECT COUNT(*) FROM `College`
How many different colleges are there?,SELECT COUNT(*) FROM `College`
How many players have more than 1000 hours of training?,SELECT COUNT(*) FROM `Player` WHERE `HS` > 1000
How many different players trained for more than 1000 hours?,SELECT COUNT(*) FROM `Player` WHERE `HS` > 1000
How many colleges has more than 15000 students?,SELECT COUNT(*) FROM `College` WHERE `enr` > 15000
What is the number of colleges with a student population greater than 15000?,SELECT COUNT(*) FROM `College` WHERE `enr` > 15000
What is the average training hours of all players?,SELECT AVG(`HS`) FROM `Player`
How many hours do the players train on average?,SELECT AVG(`HS`) FROM `Player`
Find the name and training hours of players whose hours are below 1500.,"SELECT `pName`, `HS` FROM `Player` WHERE `HS` < 1500"
What are the names and number of hours spent training for each player who trains for less than 1500 hours?,"SELECT `pName`, `HS` FROM `Player` WHERE `HS` < 1500"
How many different colleges do attend the tryout test?,SELECT COUNT(DISTINCT `cName`) FROM `Tryout`
How many different colleges were represented at tryouts?,SELECT COUNT(DISTINCT `cName`) FROM `Tryout`
What are the unique types of player positions in the tryout?,SELECT COUNT(DISTINCT `pPos`) FROM `Tryout`
What are the different types of player positions?,SELECT COUNT(DISTINCT `pPos`) FROM `Tryout`
How many students got accepted after the tryout?,SELECT COUNT(*) FROM `Tryout` WHERE `decision` = 'yes'
How many students received a yes from tryouts?,SELECT COUNT(*) FROM `Tryout` WHERE `decision` = 'yes'
How many students whose are playing the role of goalie?,SELECT COUNT(*) FROM `Tryout` WHERE `pPos` = 'goalie'
What is the number of students playing as a goalie?,SELECT COUNT(*) FROM `Tryout` WHERE `pPos` = 'goalie'
"Find the max, average and min training hours of all players.","SELECT AVG(`HS`), MAX(`HS`), MIN(`HS`) FROM `Player`"
"What is the average, maximum, and minimum for the number of hours spent training?","SELECT AVG(`HS`), MAX(`HS`), MIN(`HS`) FROM `Player`"
What is average enrollment of colleges in the state FL?,SELECT AVG(`enr`) FROM `College` WHERE `state` = 'FL'
What is average number of students enrolled in Florida colleges?,SELECT AVG(`enr`) FROM `College` WHERE `state` = 'FL'
What are the names of players whose training hours is between 500 and 1500?,SELECT `pName` FROM `Player` WHERE `HS` BETWEEN 500 AND 1500
What are the names of players who train between 500 and 1500 hours?,SELECT `pName` FROM `Player` WHERE `HS` BETWEEN 500 AND 1500
Find the players whose names contain letter 'a'.,SELECT DISTINCT `pName` FROM `Player` WHERE `pName` LIKE '%a%'
Who are the players that have names containing the letter a?,SELECT DISTINCT `pName` FROM `Player` WHERE `pName` LIKE '%a%'
"Find the name, enrollment of the colleges whose size is bigger than 10000 and location is in state LA.","SELECT `cName`, `enr` FROM `College` WHERE `enr` > 10000 AND `state` = 'LA'"
What are the names and enrollment numbers for colleges that have more than 10000 enrolled and are located in Louisiana?,"SELECT `cName`, `enr` FROM `College` WHERE `enr` > 10000 AND `state` = 'LA'"
List all information about college sorted by enrollment number in the ascending order.,SELECT * FROM `College` ORDER BY `enr`
What information do you have on colleges sorted by increasing enrollment numbers?,SELECT * FROM `College` ORDER BY `enr`
List the name of the colleges whose enrollment is greater 18000 sorted by the college's name.,SELECT `cName` FROM `College` WHERE `enr` > 18000 ORDER BY `cName`
What is the name of every college in alphabetical order that has more than 18000 students enrolled?,SELECT `cName` FROM `College` WHERE `enr` > 18000 ORDER BY `cName`
Find the name of players whose card is yes in the descending order of training hours.,SELECT `pName` FROM `Player` WHERE `yCard` = 'yes' ORDER BY `HS` DESC
What are the name of the players who received a card in descending order of the hours of training?,SELECT `pName` FROM `Player` WHERE `yCard` = 'yes' ORDER BY `HS` DESC
Find the name of different colleges involved in the tryout in alphabetical order.,SELECT DISTINCT `cName` FROM `Tryout` ORDER BY `cName`
What are the different names of the colleges involved in the tryout in alphabetical order?,SELECT DISTINCT `cName` FROM `Tryout` ORDER BY `cName`
Which position is most popular among players in the tryout?,SELECT `pPos` FROM `Tryout` GROUP BY `pPos` ORDER BY COUNT(*) DESC LIMIT 1
What was the most popular position at tryouts?,SELECT `pPos` FROM `Tryout` GROUP BY `pPos` ORDER BY COUNT(*) DESC LIMIT 1
Find the number of students who participate in the tryout for each college ordered by descending count.,"SELECT COUNT(*), `cName` FROM `Tryout` GROUP BY `cName` ORDER BY COUNT(*) DESC"
How many students participated in tryouts for each college by descennding count?,"SELECT COUNT(*), `cName` FROM `Tryout` GROUP BY `cName` ORDER BY COUNT(*) DESC"
